fire_location_latitude,fire_location_longitude,fire_start_date,weather_conditions_over_fire,temperature,relative_humidity,wind_speed
54.133133,-116.640233,2006-08-11 02:00:00,Cloudy,15,71,2
57.879667,-111.506017,2006-06-28 10:49:00,Clear,25,19,5
56.127467,-116.421333,2006-06-27 19:00:00,CB Wet,12.5,95,10
55.982933,-116.726,2006-06-27 19:00:00,CB Wet,12.5,95,10
55.514817,-119.512733,2006-06-27 18:15:00,CB Wet,19,30,10
56.062667,-116.482333,2006-06-27 19:00:00,CB Wet,12.5,95,10
55.596667,-115.550683,2006-06-28 11:00:00,Cloudy,28,38,5
56.0455,-116.479833,2006-06-27 21:00:00,CB Wet,12.5,95,10
55.312026,-115.635642,2006-06-28 11:05:00,Clear,23,55,15
54.8958,-111.616183,2006-06-28 13:00:00,CB Wet,22,35,10
58.5245,-115.156667,2006-06-28 12:15:00,Cloudy,18,74,11
55.397661,-119.964038,2006-06-28 10:30:00,Cloudy,23,35,10
56.02275,-113.1406,2006-06-28 01:00:00,Clear,27,38,8
53.932017,-118.966133,2006-06-28 13:55:00,Cloudy,22,18,10
55.57125,-112.7081,2006-06-28 05:30:00,Clear,30,35,25
58.612782,-117.162421,2006-06-23 17:30:00,Clear,22,26,5
55.5397,-115.364317,2006-07-06 18:00:00,Clear,18,45,40
55.4123,-113.31565,2006-07-06 21:00:00,Cloudy,20,53,30
54.284333,-115.834333,2006-07-07 16:00:00,Clear,20,46,0
52.13475,-115.83915,2006-07-05 12:00:00,CB Dry,30,30,10
56.560817,-110.693383,2006-07-05 18:00:00,Cloudy,17,50,5
54.891,-115.613667,2006-07-04 14:46:00,Cloudy,25,50,5
52.502886,-116.149976,2006-04-06 08:00:00,Clear,25,20,5
55.237233,-113.4638,2006-07-05 17:00:00,Clear,24,54,20
54.38755,-117.549933,2006-07-06 14:00:00,Cloudy,21.5,35,5
54.1987,-118.981167,2006-07-06 17:00:00,Cloudy,18,50,5
52.953667,-116.790383,2006-07-07 11:00:00,Cloudy,22,50,10
57.19895,-115.076,2006-06-28 00:00:00,Clear,29,40,8
52.730783,-115.558233,2006-07-08 15:00:00,Clear,22,60,0
54.208483,-115.229217,2006-07-08 12:00:00,Clear,21,54,5
54.725096,-119.413638,2006-07-04 14:50:00,Cloudy,20,50,10
54.954143,-118.87918,2006-07-08 18:45:00,Cloudy,20,22,0
51.9066,-115.2467,2006-07-09 14:15:00,CB Wet,13,80,0
56.3135,-117.61375,2006-07-22 14:30:00,CB Dry,30,27,16
53.98675,-116.895883,2006-07-22 18:40:00,CB Wet,21,85,10
54.00855,-117.852367,2006-07-22 18:00:00,Rainshowers,27,45,10
53.989367,-116.871717,2006-07-22 18:40:00,CB Wet,21,85,10
53.9879,-116.879583,2006-07-22 18:20:00,CB Wet,21,85,10
49.858067,-114.384983,2006-07-22 15:00:00,Cloudy,27,45,0
51.548883,-115.198733,2006-07-22 12:00:00,Cloudy,30,30,5
53.29025,-116.50425,2006-07-22 20:00:00,Cloudy,30,34,2
53.025433,-116.687317,2006-07-23 11:35:00,CB Wet,22.4,68,1
53.986415,-116.729,2006-07-21 19:00:00,Clear,28,34,5
52.9879,-116.6032,2006-07-23 12:35:00,Clear,20,60,2
51.579722,-114.993056,2006-07-23 05:00:00,Clear,27,30,0
54.96185,-112.493083,2006-07-23 12:27:00,Cloudy,29,35,10
54.902217,-115.39255,2006-07-04 14:45:00,CB Wet,23,60,0
51.188467,-114.841183,2006-08-11 11:00:00,Cloudy,13,75,5
56.9825,-118.426,2006-08-11 12:00:00,Cloudy,13,80,5
57.822667,-112.84485,2006-06-16 16:00:00,Clear,24,50,10
55.320783,-115.664883,2006-05-10 00:00:00,Clear,22,27,10
57.857133,-113.269867,2006-06-27 09:30:00,Clear,31,20,15
49.842783,-114.391167,2006-08-10 20:00:00,Cloudy,14,49,20
52.004124,-114.961739,2006-05-15 12:30:00,Clear,23,33,6
54.08585,-115.66965,2006-08-11 12:00:00,Cloudy,21,55,0
54.348833,-119.629083,2006-08-11 19:10:00,Cloudy,12,50,5
56.909783,-113.613217,2006-06-28 15:42:00,Clear,32,52,27
56.33165,-112.39115,2006-06-28 14:00:00,Cloudy,28,60,12
52.761583,-115.351133,2006-06-16 15:00:00,Cloudy,18,65,0
57.396667,-112.6755,2006-06-28 16:42:00,Clear,22,56,17
55.345417,-117.8251,2006-06-28 17:00:00,Cloudy,20,35,15
57.2894,-114.8199,2006-06-28 00:00:00,Clear,26,55,5
53.7046,-116.096483,2006-06-28 20:00:00,Cloudy,17,32,7
55.880183,-116.893333,2006-06-28 18:00:00,Cloudy,22,60,10
56.065783,-110.985917,2006-06-28 17:20:00,Clear,25,60,0
56.252767,-110.824617,2006-06-28 19:10:00,Clear,25,60,0
53.577433,-116.670933,2006-06-28 19:25:00,Cloudy,23,50,5
52.016817,-115.01035,2006-06-27 15:00:00,Clear,28,28,0
56.2161,-111.1718,2006-06-28 17:00:00,CB Wet,27,40,5
56.103833,-116.078833,2006-06-28 18:00:00,Clear,18,37,20
55.494128,-117.913415,2006-07-09 12:30:00,Rainshowers,20,55,10
56.858167,-115.2445,2006-07-09 14:32:00,CB Dry,26,56,0
56.274417,-114.157783,2006-06-22 17:10:00,Clear,19,35,0
51.475517,-115.099533,2006-07-09 10:00:00,Cloudy,18,60,10
51.791,-114.740167,2006-07-09 20:00:00,Rainshowers,11,100,25
53.42855,-117.304983,2006-07-03 15:45:00,CB Wet,20,76,0
53.391667,-116.790617,2006-07-03 18:30:00,Cloudy,24,63,0
54.367983,-115.87275,2006-07-09 20:00:00,Cloudy,19,70,0
54.808033,-115.7952,2006-07-03 15:32:00,CB Dry,28,45,0
53.330133,-115.5509,2006-07-09 21:00:00,Cloudy,18,70,7
49.715433,-114.437017,2006-07-09 13:58:00,Clear,24,30,20
54.25285,-116.218867,2006-06-27 17:30:00,CB Wet,23,70,0
54.615383,-111.6132,2006-07-23 14:05:00,Clear,31,75,0
54.085167,-116.037833,2006-07-22 01:00:00,Clear,32,40,0
53.288717,-116.843133,2006-07-22 17:50:00,Cloudy,25,65,4
53.220817,-116.773217,2006-07-23 17:00:00,Rainshowers,18,65,10
56.329073,-118.140766,2006-07-23 16:50:00,Clear,32,30,10
51.1597,-114.9756,2006-07-23 17:20:00,Cloudy,23,73,0
52.2345,-115.0865,2006-07-23 17:30:00,Clear,20,35,0
53.112217,-116.49075,2006-07-23 17:45:00,Clear,18,21,4
52.999267,-116.5099,2006-07-23 18:00:00,Cloudy,22,64,0
54.796317,-118.555733,2006-07-04 19:00:00,Clear,33,20,10
52.953867,-116.629683,2006-07-23 19:15:00,Clear,18,65,0
52.998667,-116.684217,2006-07-23 18:00:00,Clear,18,65,0
55.8607,-111.797533,2006-07-23 20:30:00,CB Dry,25,35,0
56.263033,-112.318667,2006-07-23 20:02:00,Cloudy,22,63,3
56.2552,-112.369567,2006-07-23 20:00:00,Cloudy,22,63,3
52.075767,-115.980533,2006-07-23 09:00:00,Cloudy,30,73,0
57.842167,-112.159,2006-06-27 11:16:00,Clear,36,24,10
55.74817,-112.40458,2006-08-12 13:00:00,CB Wet,21,50,10
54.685,-117.683,2006-07-29 17:52:00,Clear,18,50,10
54.414767,-111.014983,2006-08-06 20:00:00,Clear,22,54,15
57.2345,-117.307833,2006-08-13 16:03:00,Cloudy,22,47,5
59.070557,-110.765998,2006-08-13 12:34:00,CB Dry,20,45,15
55.873603,-115.159302,2006-08-13 12:42:00,Cloudy,20,53,12
57.757833,-112.225,2006-06-28 12:00:00,Cloudy,24,74,13
55.6366,-111.05235,2006-08-14 12:40:00,Clear,29,35,4
56.991833,-114.061167,2006-07-22 15:00:00,Cloudy,28,37,15
51.401383,-115.193617,2006-08-05 15:00:00,Clear,26,30,10
55.170983,-112.804933,2006-08-13 15:00:00,Clear,23,39,0
49.449867,-114.32585,2006-06-26 17:50:00,Clear,25,29,5
53.807533,-115.526267,2006-06-29 12:00:00,Clear,22,39,3
57.668667,-111.244167,2006-06-29 00:00:00,Cloudy,19,45,23
57.471783,-114.9526,2006-06-29 14:00:00,Cloudy,20,35,20
57.047205,-113.932283,2006-06-28 00:00:00,Clear,26.4,42,20
57.78445,-110.765,2006-06-29 05:09:00,Clear,26,17,15
58.233933,-110.803217,2006-06-28 09:00:00,Clear,22,40,22
56.442783,-112.08535,2006-06-29 15:31:00,Clear,22,24,25
54.185467,-119.147167,2006-06-28 18:18:00,Clear,20,30,20
56.880557,-116.401943,2006-06-28 15:00:00,Clear,15,35,15
49.624388,-114.658167,2006-06-27 15:00:00,Clear,25,35,10
54.89155,-111.382867,2006-06-28 09:00:00,CB Wet,21,40,20
52.847567,-115.96545,2006-07-05 13:00:00,Clear,28,35,5
57.918207,-114.33334,2006-06-27 17:00:00,CB Dry,30.6,42,23
57.914908,-114.341035,2006-06-27 17:00:00,CB Dry,30.6,42,23
55.351833,-110.624333,2006-06-28 14:10:00,Clear,25,30,15
55.0485,-110.2071,2006-06-29 07:00:00,Clear,13,45,20
56.584533,-112.199,2006-07-05 17:30:00,Cloudy,21,60,2
53.300867,-116.61295,2006-07-03 18:30:00,Clear,23,60,6
54.584858,-115.469188,2006-06-29 16:15:00,Clear,20,30,20
53.396283,-116.782767,2006-07-03 18:30:00,Clear,22,67,0
54.533433,-119.486683,2006-07-03 20:00:00,CB Wet,26,30,20
53.37935,-116.436667,2006-07-05 17:00:00,Cloudy,27,38,5
54.514533,-119.531,2006-07-03 14:00:00,Cloudy,21,45,10
55.2205,-113.503833,2006-07-17 14:00:00,Rainshowers,20,75,7
55.539033,-110.640783,2006-07-05 18:51:00,CB Wet,24,60,15
53.199083,-116.5967,2006-07-23 17:13:00,CB Wet,21,85,1
55.5396,-110.720417,2006-07-05 18:37:00,CB Wet,26,30,15
56.376316,-118.226299,2006-06-28 18:00:00,Clear,21,38,18
51.721667,-115.349333,2006-07-24 12:00:00,Clear,18.7,68,4
54.962,-112.492767,2006-07-23 12:27:00,Cloudy,29,35,10
52.625,-115.254833,2006-07-24 14:45:00,Clear,25,40,10
56.168833,-110.1505,2006-07-15 14:45:00,Cloudy,18,78,4
54.407217,-111.242433,2006-07-23 14:55:00,Cloudy,29,35,5
55.018383,-110.6225,2006-07-05 19:30:00,CB Dry,19,40,10
52.247,-115.086,2006-08-11 14:00:00,Clear,23,47,10
57.562867,-115.356717,2006-08-13 12:00:00,Cloudy,17,55,5
54.133583,-116.638833,2006-07-30 18:00:00,Cloudy,16,50,0
54.458967,-115.508933,2006-08-14 22:00:00,Cloudy,9,91,9
57.880883,-111.478083,2006-07-01 13:00:00,Cloudy,18,60,13
53.27955,-115.273417,2006-08-02 22:10:00,Clear,10,79,0
57.804117,-112.777,2006-06-27 13:30:00,Cloudy,26,52,9
59.225117,-117.9337,2006-08-14 00:00:00,Rainshowers,16.1,81,0
59.212017,-117.957833,2006-08-14 19:00:00,Rainshowers,14,80,2
57.920167,-112.059833,2006-06-27 10:00:00,Cloudy,15,70,7
58.043333,-113.158333,2006-07-05 09:25:00,Clear,21,35,10
58.126277,-116.327106,2006-06-29 15:00:00,CB Wet,15,40,20
55.834215,-119.621163,2006-06-28 01:48:00,Cloudy,20,37,2
55.2903,-110.887633,2006-06-28 16:00:00,Clear,21,40,25
59.236633,-111.3295,2006-06-29 20:00:00,Cloudy,12,50,30
52.306133,-114.943814,2006-06-30 11:00:00,Clear,25,30,0
54.715333,-110.880833,2006-06-30 14:30:00,Clear,26,37,10
53.128183,-115.571167,2006-06-27 19:15:00,CB Wet,25,60,5
56.20405,-112.6482,2006-06-30 18:20:00,CB Wet,22,21,17
53.446633,-115.906133,2006-06-30 18:25:00,Clear,20,20,5
58.956333,-111.268333,2006-06-30 20:30:00,Cloudy,15,60,15
54.965033,-118.943033,2006-07-01 10:00:00,Clear,26,23,10
57.5763,-114.43675,2006-07-01 14:26:00,Clear,22,30,20
55.108409,-116.943141,2006-07-01 14:00:00,Cloudy,27,35,5
56.892983,-114.6507,2006-06-28 00:00:00,Cloudy,24.5,56,4
54.686692,-115.658065,2006-07-03 14:15:00,CB Dry,25,35,10
54.4631,-116.763647,2006-07-04 22:15:00,Cloudy,16,70,0
53.344667,-116.854167,2006-07-03 18:30:00,Cloudy,31,20,3
57.777667,-111.382667,2006-06-30 17:20:00,Cloudy,22,38,7
54.066867,-117.191917,2006-07-04 19:00:00,CB Dry,22,35,15
54.399417,-117.590483,2006-07-09 16:00:00,Cloudy,18,71,5
56.055149,-113.375309,2006-07-06 12:00:00,Cloudy,22,67,0
57.296667,-111.502833,2006-07-03 13:04:00,Clear,26,28,4
57.8785,-111.47325,2006-06-27 21:00:00,Cloudy,25,61,5
54.139433,-117.093917,2006-07-04 16:00:00,CB Wet,22,61,0
51.033983,-115.4364,2006-07-04 19:15:00,Clear,25,30,0
51.15773,-114.8554,2006-06-27 15:40:00,Cloudy,28,35,20
55.436067,-110.801083,2006-06-28 19:50:00,Clear,25,60,5
57.402833,-115.181167,2006-07-24 00:00:00,Clear,31,44,5
55.239,-113.5885,2006-07-17 17:58:00,Cloudy,22,74,0
55.19385,-113.204,2006-07-24 09:00:00,Cloudy,27.5,40,25
54.958967,-112.495183,2006-07-23 12:27:00,Cloudy,29,35,10
53.0727,-116.594983,2006-07-24 16:55:00,Cloudy,28,40,5
54.799217,-111.916433,2006-07-23 15:30:00,Clear,24,47,1
52.9189,-115.675483,2006-07-24 18:00:00,Cloudy,20,77,0
54.013667,-117.442667,2006-07-22 17:50:00,CB Wet,21.5,64,5
57.980433,-119.745933,2006-06-29 12:00:00,Clear,26,24,15
52.685032,-116.040443,2006-07-04 12:50:00,Clear,24,17,0
55.093862,-117.578692,2006-06-14 14:50:00,Cloudy,23,50,10
54.854867,-115.023383,2006-07-03 16:45:00,Clear,23,30,15
58.07395,-113.168767,2006-07-06 14:00:00,Cloudy,21,35,10
56.736,-112.859,2006-06-28 11:00:00,Clear,25,35,25
57.678333,-112.230833,2006-07-05 13:54:00,Cloudy,29,82,12
53.443417,-117.709,2006-08-14 18:00:00,Clear,20,40,5
56.671383,-114.577467,2006-04-19 20:58:00,Cloudy,11,32,14
53.5906,-116.512483,2006-02-15 08:00:00,Clear,20,49,12
54.893823,-116.771463,2006-06-27 21:48:00,Clear,24,57,10
52.388133,-114.93955,2006-08-15 22:00:00,CB Dry,26,40,5
57.843333,-112.685467,2006-06-27 19:44:00,Cloudy,22,26,33
55.29125,-111.365233,2006-07-01 13:00:00,Cloudy,21,35,5
55.2908,-111.365967,2006-07-01 13:00:00,Cloudy,21,35,5
55.116031,-117.302,2006-07-01 15:00:00,Cloudy,27,25,10
53.92645,-118.97945,2006-07-01 17:30:00,Clear,24,15,5
59.598667,-110.155267,2006-06-27 09:55:00,Rainshowers,18,100,15
51.030083,-115.412433,2006-07-01 14:00:00,CB Wet,16,50,0
54.895233,-111.825133,2006-07-01 18:50:00,Clear,21,35,25
53.927183,-118.97825,2006-07-01 17:30:00,Clear,24,15,5
53.943033,-118.953733,2006-07-01 17:30:00,Clear,24,15,5
53.9455,-118.959383,2006-07-01 17:30:00,Clear,24,15,5
53.949667,-118.964717,2006-07-01 17:30:00,Clear,24,15,5
56.460789,-114.204915,2006-06-30 17:10:00,Clear,17,41,5
53.9508,-118.968283,2006-07-01 17:30:00,Clear,24,15,5
57.0519,-112.673567,2006-06-28 17:45:00,Clear,20,68,10
54.375767,-116.3157,2006-07-04 14:00:00,Clear,30,35,25
55.599067,-114.020783,2006-07-03 16:00:00,Cloudy,30,30,10
55.12455,-110.156917,2006-06-29 18:15:00,Clear,21,40,13
57.913467,-113.049583,2006-06-27 10:05:00,Cloudy,22,26,33
52.231817,-114.939417,2006-07-11 14:00:00,Clear,16,46,0
55.026517,-112.029517,2006-07-06 17:00:00,Cloudy,17,91,17
52.224917,-115.0178,2006-07-11 14:30:00,Clear,16,44,0
53.613783,-115.577533,2006-07-11 17:35:00,Cloudy,22,35,2
53.1862,-117.372833,2006-07-03 15:00:00,Clear,27,25,0
51.884167,-115.3936,2006-07-04 15:50:00,CB Wet,20,12,4
56.678867,-110.781783,2006-07-06 12:00:00,Clear,28,48,5
54.517633,-115.573117,2006-07-09 10:00:00,Rainshowers,13,90,0
56.621667,-110.479167,2006-07-05 19:00:00,Cloudy,23,70,5
55.038567,-111.542733,2006-07-24 21:25:00,Clear,18,40,10
56.315317,-110.7667,2006-07-24 13:20:00,Cloudy,27,30,5
53.612683,-118.674667,2006-07-23 21:15:00,Cloudy,21,47,3
52.449867,-115.1909,2006-07-25 05:00:00,Clear,15,60,0
55.210883,-117.383333,2006-06-22 19:00:00,Clear,16,30,30
55.031833,-118.865517,2006-07-25 14:30:00,Cloudy,27,30,11
53.69605,-115.556867,2006-07-25 14:20:00,Cloudy,36,33,6
55.21745,-117.69345,2006-07-23 12:00:00,Cloudy,27,35,15
55.768767,-116.779467,2006-07-19 15:00:00,Clear,31,40,12
49.627133,-114.569783,2006-07-16 14:40:00,Clear,21,32,25
49.627483,-114.569233,2006-07-16 14:40:00,Clear,21,32,25
54.319,-115.708833,2006-08-01 23:10:00,Cloudy,18,35,10
56.045117,-116.475683,2006-06-27 19:00:00,CB Wet,12.5,95,12
54.042967,-118.433867,2006-07-05 20:20:00,Cloudy,20,50,0
53.992683,-116.872267,2006-07-22 18:15:00,CB Wet,21,85,10
54.614601,-113.807134,2005-11-01 12:00:00,Clear,21,60,5
55.576983,-114.1196,2006-07-03 14:00:00,Cloudy,30,30,10
53.42205,-118.308983,2006-07-23 13:00:00,Clear,29,61,5
53.963117,-118.988283,2006-07-01 17:30:00,Clear,24,15,5
55.512667,-114.885667,2006-07-02 10:30:00,Clear,26,44,10
56.716017,-118.646117,2006-07-02 12:00:00,Clear,25,32,5
52.478283,-116.128667,2006-07-02 13:40:00,CB Dry,21,35,2
53.946133,-117.14925,2006-07-02 14:25:00,CB Wet,20,90,10
53.94675,-117.160033,2006-07-02 14:38:00,CB Wet,20,90,10
52.464167,-116.033667,2006-07-02 14:08:00,CB Wet,25,45,15
55.12855,-113.355967,2006-07-02 15:20:00,Rainshowers,26,25,20
59.247667,-110.941667,2006-06-30 12:00:00,Clear,19,32,10
52.342876,-115.79686,2006-07-02 15:00:00,Cloudy,13,57,5
52.6215,-115.716667,2006-07-02 15:30:00,Rainshowers,21,40,0
52.60425,-115.708167,2006-07-02 15:45:00,CB Dry,18,54,9
58.789317,-110.74935,2006-06-26 16:30:00,Clear,17,40,10
54.907567,-113.808433,2006-07-02 16:30:00,Clear,27,25,20
52.915383,-115.413833,2006-07-01 08:00:00,Clear,25,18,15
54.1952,-118.326333,2006-07-02 16:15:00,Cloudy,25,15,3
54.25635,-119.858533,2006-07-02 12:00:00,Clear,27,29,15
57.682208,-114.802055,2006-06-23 15:00:00,Cloudy,20,40,10
57.581,-114.444,2006-06-28 15:00:00,Clear,20,40,20
55.635117,-114.033517,2006-07-03 16:00:00,Cloudy,30,30,10
53.45908,-117.566727,2006-07-03 16:39:00,CB Dry,24,43,15
54.512017,-119.59275,2006-07-03 17:00:00,CB Wet,26,30,20
55.752267,-113.304917,2006-07-06 15:00:00,Clear,21,37,10
58.489255,-116.754941,2006-05-05 20:00:00,Cloudy,14,45,10
58.226917,-110.7935,2006-06-19 16:55:00,Clear,26,35,10
53.262767,-117.19995,2006-07-03 17:30:00,Clear,23,35,0
54.687317,-115.678733,2006-07-03 14:20:00,Clear,25,30,0
51.1598,-114.839183,2006-07-22 21:00:00,Clear,21,45,3
54.185667,-117.3134,2006-07-22 22:00:00,Cloudy,20,55,5
53.26275,-115.274667,2006-07-07 14:00:00,Clear,30,25,5
49.882767,-114.628967,2006-07-24 18:59:00,Cloudy,22,65,0
52.240597,-115.181831,2006-07-24 19:00:00,Clear,18,75,5
54.128435,-115.453626,2006-07-26 00:30:00,Clear,18,45,10
52.637,-116.16,2006-07-23 13:00:00,Cloudy,23,71,0
52.518,-115.957333,2006-07-05 20:30:00,Cloudy,18,70,3
56.089717,-111.091483,2006-06-29 17:00:00,Clear,30,35,10
55.005083,-118.888833,2006-07-25 14:10:00,Cloudy,29,28,0
54.188833,-115.794833,2006-07-26 14:15:00,Cloudy,25,35,15
55.720733,-119.827817,2006-07-28 13:00:00,Cloudy,18,35,10
53.0555,-116.765033,2006-08-14 18:00:00,Clear,24,21,8
54.405283,-117.471667,2006-07-31 13:00:00,Cloudy,16,64,10
56.039833,-116.507333,2006-06-27 19:00:00,CB Wet,12.5,95,10
57.084517,-113.770817,2006-07-04 17:00:00,Cloudy,26,30,15
55.123259,-117.250711,2006-08-18 10:40:00,Clear,22,35,20
55.130577,-117.250711,2006-08-18 10:40:00,Clear,22,35,20
58.980333,-110.883967,2006-08-17 16:00:00,Clear,14,85,5
53.342367,-117.609233,2006-08-14 16:30:00,Rainshowers,11,100,0
57.782817,-112.611917,2006-08-18 19:08:00,Cloudy,16,46,18
53.91915,-116.55465,2006-08-18 20:30:00,Cloudy,11,49,9
53.435267,-117.552117,2006-08-19 09:00:00,Cloudy,16,90,0
56.915083,-115.102883,2006-08-12 14:00:00,Cloudy,22,67,10
54.253367,-119.86085,2006-07-02 12:00:00,Clear,27,29,15
54.317133,-119.825467,2006-07-02 12:30:00,Clear,27,29,15
55.165233,-116.89955,2006-07-02 20:06:00,Clear,23,60,5
56.74855,-119.313067,2006-07-02 13:30:00,CB Wet,26,40,10
56.43195,-118.695533,2006-07-02 13:00:00,Clear,25,30,10
56.940217,-118.331617,2006-07-02 15:00:00,Cloudy,20,40,8
56.6938,-118.977983,2006-07-02 13:00:00,Cloudy,24,40,5
56.637417,-118.903867,2006-07-02 13:20:00,Rainshowers,20,43,5
57.1008,-118.214433,2006-07-02 15:00:00,Clear,17,50,0
51.1631,-114.957817,2006-07-02 21:40:00,Clear,15,35,5
49.75175,-113.979017,2006-07-02 21:45:00,Cloudy,10,50,5
53.930717,-118.968583,2006-07-01 17:30:00,Clear,24,15,5
49.33754,-114.41227,2006-07-03 10:00:00,Cloudy,20,54,5
50.8512,-114.625017,2006-07-02 12:00:00,Rainshowers,15,100,0
55.689167,-118.118167,2006-07-02 17:31:00,Clear,36,36,20
54.634783,-118.687683,2006-06-16 10:00:00,Cloudy,20,35,46
54.206333,-117.026983,2006-07-04 20:00:00,Clear,20,45,5
56.248817,-111.132117,2006-06-28 16:40:00,Clear,24,40,5
55.644467,-119.648367,2006-01-15 12:00:00,Clear,22,40,7
56.027167,-111.3032,2006-07-05 15:04:00,CB Wet,27,31,4
56.670667,-111.253667,2006-07-12 19:50:00,Clear,17,45,10
59.199678,-114.410053,2006-06-16 13:00:00,Cloudy,14,45,5
54.074967,-117.1818,2006-07-04 19:48:00,CB Dry,22,35,10
54.055883,-117.061433,2006-07-04 20:15:00,Cloudy,18,40,10
53.887983,-116.582217,2006-07-02 15:00:00,Clear,25,25,0
54.793867,-118.269067,2006-07-05 06:00:00,Cloudy,25,60,0
56.710967,-119.41645,2006-07-02 15:00:00,CB Wet,22,39,3
52.7305,-116.12195,2006-07-06 12:00:00,Clear,23,62,0
56.194183,-111.1299,2006-06-29 13:00:00,Clear,17.5,29,22
56.861,-111.436,2006-07-18 14:49:00,CB Wet,17,78,10
54.031,-118.345667,2006-07-05 14:55:00,Cloudy,24,30,10
58.097198,-116.534052,2006-07-22 11:00:00,Clear,28,35,18
56.76515,-119.393717,2006-07-02 15:00:00,Cloudy,26,80,10
57.217181,-118.452853,2006-07-02 13:00:00,Clear,22,35,5
54.815167,-111.566,2006-07-26 16:35:00,Cloudy,26,40,5
56.439019,-117.656123,2006-07-27 14:00:00,CB Dry,28,33,1
53.40395,-115.419517,2006-07-08 14:00:00,Clear,27,30,5
52.728133,-115.842017,2006-07-27 19:35:00,Cloudy,21,70,0
52.071,-115.9935,2006-08-19 11:00:00,Clear,21,30,0
52.08,-115.99335,2006-08-19 11:30:00,Clear,21,30,0
52.075633,-115.98005,2006-08-19 12:00:00,Clear,21,30,0
52.0755,-115.978383,2006-08-19 12:00:00,Clear,21,30,0
52.078917,-115.93055,2006-08-19 12:30:00,Clear,21,30,0
55.867733,-119.151133,2006-08-04 03:00:00,Clear,20,35,10
53.080917,-116.399717,2006-08-19 09:00:00,Clear,26,50,1
56.2545,-113.270667,2006-06-28 16:00:00,Clear,32,30,45
54.126627,-115.756603,2006-08-16 19:00:00,Cloudy,17,45,10
55.138667,-118.180917,2006-08-19 12:00:00,Clear,20,50,0
49.361667,-114.328333,2006-08-20 12:00:00,Clear,28,22,5
52.9685,-116.508183,2006-07-22 16:00:00,Cloudy,23,40,0
53.377202,-117.68021,2006-08-21 09:00:00,Clear,15,50,0
56.353867,-119.505583,2006-07-03 09:00:00,Clear,18,30,0
55.523,-110.573833,2006-06-29 14:00:00,Clear,26,30,2
54.805,-115.184833,2006-07-03 13:03:00,CB Dry,24,52,6
53.952967,-118.9717,2006-07-01 17:30:00,Clear,24,15,5
57.224967,-114.236767,2006-07-02 00:00:00,Clear,27,54,6
50.876233,-114.69455,2006-07-02 12:00:00,Cloudy,15,90,0
52.555017,-115.590183,2006-07-03 12:00:00,Clear,24,35,0
54.718683,-115.674117,2006-07-03 14:00:00,CB Wet,24,80,10
54.401292,-118.951826,2006-07-03 15:20:00,Cloudy,20,35,0
54.802333,-115.779167,2006-07-03 15:32:00,CB Dry,28,47,0
51.27065,-114.999917,2006-07-02 12:00:00,Clear,25,40,15
51.279367,-115.142783,2006-07-02 12:00:00,Clear,25,40,15
58.868433,-111.152617,2006-07-03 12:00:00,Cloudy,30,33,13
53.1399,-117.329083,2006-07-03 15:00:00,Cloudy,22,35,0
55.605633,-114.0211,2006-07-03 16:25:00,Cloudy,30,30,10
52.3862,-115.87615,2006-07-03 15:20:00,Cloudy,20,40,10
55.4955,-114.146333,2006-07-03 16:30:00,Cloudy,25,40,10
54.33485,-116.359917,2006-07-04 22:30:00,Cloudy,16,60,15
52.030833,-115.471167,2006-07-13 16:40:00,Cloudy,22,29,5
51.169667,-114.849167,2006-07-13 12:00:00,Cloudy,18,50,15
53.82845,-116.4876,2006-06-25 23:00:00,Clear,24,37,9
55.6157,-113.58625,2006-07-05 15:30:00,Cloudy,23,70,10
53.34885,-116.7869,2006-07-03 19:00:00,Clear,25,45,5
53.784533,-116.496476,2006-07-04 12:00:00,CB Dry,32,17,0
53.1754,-116.21915,2006-07-04 20:00:00,Clear,29,30,5
54.535617,-117.843333,2006-07-04 21:30:00,Cloudy,19,83,8
52.954217,-116.791017,2006-07-07 11:00:00,Cloudy,21.6,23,4
55.108833,-111.895333,2006-07-05 20:30:00,CB Dry,20,40,10
53.395917,-115.707117,2006-07-05 18:00:00,Cloudy,26,30,5
56.195767,-112.6346,2006-06-28 19:00:00,Clear,24,30,25
57.080617,-113.944867,2006-07-04 17:00:00,CB Wet,26,50,10
56.0725,-116.469833,2006-06-27 19:00:00,CB Wet,12.5,95,10
56.066333,-116.462667,2006-06-27 19:00:00,CB Wet,12.5,95,12
55.579633,-110.308667,2006-07-05 18:00:00,CB Dry,24,60,15
56.763008,-118.4802,2006-07-02 13:00:00,Rainshowers,24.5,32,5
52.704333,-115.114667,2006-07-25 13:45:00,Clear,27,40,10
51.0896,-115.038117,2006-07-25 22:30:00,Cloudy,19,60,0
59.4793,-111.42885,2006-07-26 19:01:00,Clear,19,28,10
52.9835,-115.3655,2006-07-05 15:00:00,Clear,22,40,0
52.781017,-116.46485,2006-07-23 14:45:00,Cloudy,27,45,0
52.48845,-116.136967,2006-07-03 17:30:00,Clear,25,30,5
56.988017,-113.637383,2006-07-04 16:07:00,Cloudy,16.5,56,14
56.287,-114.571683,2006-06-23 13:15:00,Cloudy,27,34,5
53.991833,-116.147833,2006-08-19 20:00:00,Clear,24,40,5
56.0251,-113.147333,2006-06-30 00:00:00,Clear,24,29,10
